date_time,location,indicator,value,unit
2021-04-08T04:50:31Z,top,pm10,374.95,uq_m3
2021-04-08T04:56:11Z,top,pm2.5,339.4,uq_m3
2021-04-08T04:56:11Z,top,pm10,416.35,uq_m3
2021-04-08T05:01:52Z,top,pm2.5,437.1,uq_m3
2021-04-08T05:01:52Z,top,pm10,514.55,uq_m3
2021-04-08T05:07:32Z,top,pm2.5,386.35,uq_m3
2021-04-08T05:07:32Z,top,pm10,477.65,uq_m3
2021-04-08T05:13:12Z,top,pm2.5,304.1,uq_m3
2021-04-08T05:13:12Z,top,pm10,361.4,uq_m3
2021-04-08T05:18:52Z,top,pm2.5,306.95,uq_m3
2021-04-08T05:18:52Z,top,pm10,352.75,uq_m3
2021-04-08T05:24:32Z,top,pm2.5,302.25,uq_m3
2021-04-08T05:24:32Z,top,pm10,346.7,uq_m3
2021-04-08T05:30:12Z,top,pm2.5,300.8,uq_m3
2021-04-08T05:30:12Z,top,pm10,355.15,uq_m3
2021-04-08T05:35:53Z,top,pm2.5,389.7,uq_m3
2021-04-08T05:35:53Z,top,pm10,447.6,uq_m3
2021-04-08T05:41:33Z,top,pm2.5,347.3,uq_m3
2021-04-08T05:41:33Z,top,pm10,414.1,uq_m3
2021-04-08T05:47:13Z,top,pm2.5,250.35,uq_m3
2021-04-08T05:47:13Z,top,pm10,322.25,uq_m3
2021-04-08T05:52:53Z,top,pm2.5,324.75,uq_m3
2021-04-08T05:52:53Z,top,pm10,379.6,uq_m3
2021-04-08T05:58:33Z,top,pm2.5,309.5,uq_m3
2021-04-08T05:58:33Z,top,pm10,365.05,uq_m3
2021-04-08T06:04:14Z,top,pm2.5,360.05,uq_m3
2021-04-08T06:04:14Z,top,pm10,412.75,uq_m3
2021-04-08T06:09:54Z,top,pm2.5,327.35,uq_m3
2021-04-08T06:09:54Z,top,pm10,412,uq_m3
2021-04-08T06:15:34Z,top,pm2.5,314.5,uq_m3
2021-04-08T06:15:34Z,top,pm10,517.15,uq_m3
2021-04-08T06:21:14Z,top,pm2.5,312.2,uq_m3
2021-04-08T06:21:14Z,top,pm10,502.4,uq_m3
2021-04-08T06:26:54Z,top,pm2.5,26.85,uq_m3
2021-04-08T06:26:54Z,top,pm10,59.9,uq_m3
2021-04-08T06:32:34Z,top,pm2.5,7,uq_m3
2021-04-08T06:32:34Z,top,pm10,19,uq_m3
2021-04-08T06:38:15Z,top,pm2.5,4.7,uq_m3
2021-04-08T06:38:15Z,top,pm10,16.25,uq_m3
2021-04-08T06:43:55Z,top,pm2.5,4.2,uq_m3
2021-04-08T06:43:55Z,top,pm10,22.2,uq_m3
2021-04-08T06:49:35Z,top,pm2.5,3.6,uq_m3
2021-04-08T06:49:35Z,top,pm10,16.1,uq_m3
2021-04-08T06:55:15Z,top,pm2.5,3.6,uq_m3
2021-04-08T06:55:15Z,top,pm10,11.4,uq_m3
2021-04-08T07:00:55Z,top,pm2.5,3.3,uq_m3
2021-04-08T07:00:55Z,top,pm10,11.35,uq_m3
2021-04-08T07:06:36Z,top,pm2.5,3.3,uq_m3
2021-04-08T07:06:36Z,top,pm10,16.05,uq_m3
2021-04-08T07:12:16Z,top,pm2.5,3.35,uq_m3
2021-04-08T07:12:16Z,top,pm10,13.55,uq_m3
2021-04-08T07:17:56Z,top,pm2.5,3.4,uq_m3
2021-04-08T07:17:56Z,top,pm10,14.45,uq_m3
2021-04-08T07:23:36Z,top,pm2.5,3.6,uq_m3
2021-04-08T07:23:36Z,top,pm10,17.05,uq_m3
2021-04-08T07:29:16Z,top,pm2.5,2.95,uq_m3
2021-04-08T07:29:16Z,top,pm10,14.25,uq_m3
2021-04-08T07:34:56Z,top,pm2.5,2.7,uq_m3
2021-04-08T07:34:56Z,top,pm10,11.4,uq_m3
2021-04-08T07:40:36Z,top,pm2.5,2.55,uq_m3
2021-04-08T07:40:36Z,top,pm10,7.5,uq_m3
2021-04-08T07:46:17Z,top,pm2.5,2.5,uq_m3
2021-04-08T07:46:17Z,top,pm10,10.9,uq_m3
2021-04-08T07:51:57Z,top,pm2.5,2.9,uq_m3
2021-04-08T07:51:57Z,top,pm10,11.1,uq_m3
2021-04-08T07:57:37Z,top,pm2.5,2.9,uq_m3
2021-04-08T07:57:37Z,top,pm10,10.55,uq_m3
2021-04-08T08:03:17Z,top,pm2.5,2.9,uq_m3
2021-04-08T08:03:17Z,top,pm10,13.6,uq_m3
2021-04-08T08:08:57Z,top,pm2.5,3.8,uq_m3
2021-04-08T08:08:57Z,top,pm10,21.4,uq_m3
2021-04-08T08:14:38Z,top,pm2.5,4.55,uq_m3
2021-04-08T08:14:38Z,top,pm10,40.15,uq_m3
2021-04-08T08:20:18Z,top,pm2.5,3.9,uq_m3
2021-04-08T08:20:18Z,top,pm10,31.1,uq_m3
2021-04-08T08:25:58Z,top,pm2.5,3.4,uq_m3
2021-04-08T08:25:58Z,top,pm10,17.35,uq_m3
2021-04-08T08:31:38Z,top,pm2.5,3.1,uq_m3
2021-04-08T08:31:38Z,top,pm10,19.3,uq_m3
2021-04-08T08:37:18Z,top,pm2.5,2.7,uq_m3
2021-04-08T08:37:18Z,top,pm10,12.95,uq_m3
2021-04-08T08:42:59Z,top,pm2.5,2.7,uq_m3
2021-04-08T08:42:59Z,top,pm10,13.6,uq_m3
2021-04-08T08:48:39Z,top,pm2.5,6.4,uq_m3
2021-04-08T08:48:39Z,top,pm10,65.6,uq_m3
2021-04-08T08:54:19Z,top,pm2.5,6.55,uq_m3
2021-04-08T08:54:19Z,top,pm10,71.85,uq_m3
2021-04-08T08:59:59Z,top,pm2.5,3.6,uq_m3
2021-04-08T08:59:59Z,top,pm10,23.35,uq_m3
2021-04-08T09:05:39Z,top,pm2.5,2.9,uq_m3
2021-04-08T09:05:39Z,top,pm10,20.55,uq_m3
2021-04-08T09:11:19Z,top,pm2.5,3,uq_m3
2021-04-08T09:11:19Z,top,pm10,16.7,uq_m3
2021-04-08T09:17:00Z,top,pm2.5,2.4,uq_m3
2021-04-08T09:17:00Z,top,pm10,9.5,uq_m3
2021-04-08T09:22:40Z,top,pm2.5,2.55,uq_m3
2021-04-08T09:22:40Z,top,pm10,8.05,uq_m3
2021-04-08T09:28:20Z,top,pm2.5,3.1,uq_m3
2021-04-08T09:28:20Z,top,pm10,11.2,uq_m3
2021-04-08T09:34:00Z,top,pm2.5,3.4,uq_m3
2021-04-08T09:34:00Z,top,pm10,14.05,uq_m3
2021-04-08T09:39:40Z,top,pm2.5,2.5,uq_m3
2021-04-08T09:39:40Z,top,pm10,11.6,uq_m3
2021-04-08T09:45:21Z,top,pm2.5,2.85,uq_m3
2021-04-08T09:45:21Z,top,pm10,13.6,uq_m3
2021-04-08T09:51:01Z,top,pm2.5,3.3,uq_m3
2021-04-08T09:51:01Z,top,pm10,13.25,uq_m3
2021-04-08T09:56:41Z,top,pm2.5,3.2,uq_m3
2021-04-08T09:56:41Z,top,pm10,9.7,uq_m3
2021-04-08T10:02:21Z,top,pm2.5,3.6,uq_m3
2021-04-08T10:02:21Z,top,pm10,12.9,uq_m3
2021-04-08T10:08:01Z,top,pm2.5,3.1,uq_m3
2021-04-08T10:08:01Z,top,pm10,9.8,uq_m3
2021-04-08T10:13:41Z,top,pm2.5,3.5,uq_m3
2021-04-08T10:13:41Z,top,pm10,14.6,uq_m3
2021-04-08T10:19:22Z,top,pm2.5,3.6,uq_m3
2021-04-08T10:19:22Z,top,pm10,14.75,uq_m3
2021-04-08T10:25:02Z,top,pm2.5,3.6,uq_m3
2021-04-08T10:25:02Z,top,pm10,12.7,uq_m3
2021-04-08T10:30:42Z,top,pm2.5,3.5,uq_m3
2021-04-08T10:30:42Z,top,pm10,16.2,uq_m3
2021-04-08T10:36:22Z,top,pm2.5,4.6,uq_m3
2021-04-08T10:36:22Z,top,pm10,37.3,uq_m3
2021-04-08T10:42:02Z,top,pm2.5,4.4,uq_m3
2021-04-08T10:42:02Z,top,pm10,26.9,uq_m3
2021-04-08T10:47:42Z,top,pm2.5,4.1,uq_m3
2021-04-08T10:47:42Z,top,pm10,25.3,uq_m3
2021-04-08T10:53:23Z,top,pm2.5,3.95,uq_m3
2021-04-08T10:53:23Z,top,pm10,26.95,uq_m3
2021-04-08T10:59:03Z,top,pm2.5,3.05,uq_m3
2021-04-08T10:59:03Z,top,pm10,17.8,uq_m3
2021-04-08T11:04:43Z,top,pm2.5,2.8,uq_m3
2021-04-08T11:04:43Z,top,pm10,12.4,uq_m3
2021-04-08T11:10:23Z,top,pm2.5,2.7,uq_m3
2021-04-08T11:10:23Z,top,pm10,13.45,uq_m3
2021-04-08T11:16:03Z,top,pm2.5,2.6,uq_m3
2021-04-08T11:16:03Z,top,pm10,12.2,uq_m3
2021-04-08T11:21:43Z,top,pm2.5,2.8,uq_m3
2021-04-08T11:21:43Z,top,pm10,9.85,uq_m3
2021-04-08T11:27:24Z,top,pm2.5,2.7,uq_m3
2021-04-08T11:27:24Z,top,pm10,11.65,uq_m3
2021-04-08T11:33:04Z,top,pm2.5,2.6,uq_m3
2021-04-08T11:33:04Z,top,pm10,11.45,uq_m3
2021-04-08T11:38:44Z,top,pm2.5,2.3,uq_m3
2021-04-08T11:38:44Z,top,pm10,8.7,uq_m3
2021-04-08T11:44:24Z,top,pm2.5,2.3,uq_m3
2021-04-08T11:44:24Z,top,pm10,9.5,uq_m3
2021-04-08T11:50:04Z,top,pm2.5,2.5,uq_m3
2021-04-08T11:50:04Z,top,pm10,15.1,uq_m3
2021-04-08T11:55:44Z,top,pm2.5,2.8,uq_m3
2021-04-08T11:55:44Z,top,pm10,11.75,uq_m3
2021-04-08T12:01:25Z,top,pm2.5,2.2,uq_m3
2021-04-08T12:01:25Z,top,pm10,10.3,uq_m3
2021-04-08T12:07:05Z,top,pm2.5,2,uq_m3
2021-04-08T12:07:05Z,top,pm10,9.75,uq_m3
2021-04-08T12:12:45Z,top,pm2.5,2.3,uq_m3
2021-04-08T12:12:45Z,top,pm10,13.5,uq_m3
2021-04-08T12:18:25Z,top,pm2.5,2.9,uq_m3
2021-04-08T12:18:25Z,top,pm10,14.85,uq_m3
2021-04-08T12:24:05Z,top,pm2.5,2.3,uq_m3
2021-04-08T12:24:05Z,top,pm10,15.25,uq_m3
2021-04-08T12:29:45Z,top,pm2.5,2.15,uq_m3
2021-04-08T12:29:45Z,top,pm10,11,uq_m3
2021-04-08T12:35:26Z,top,pm2.5,2.65,uq_m3
2021-04-08T12:35:26Z,top,pm10,13.25,uq_m3
2021-04-08T12:41:06Z,top,pm2.5,3.5,uq_m3
2021-04-08T12:41:06Z,top,pm10,25.5,uq_m3
2021-04-08T12:46:46Z,top,pm2.5,3.7,uq_m3
2021-04-08T12:46:46Z,top,pm10,20.35,uq_m3
2021-04-08T12:52:26Z,top,pm2.5,3.6,uq_m3
2021-04-08T12:52:26Z,top,pm10,17,uq_m3
2021-04-08T12:58:06Z,top,pm2.5,3.6,uq_m3
2021-04-08T12:58:06Z,top,pm10,19,uq_m3
2021-04-08T13:03:46Z,top,pm2.5,3.35,uq_m3
2021-04-08T13:03:46Z,top,pm10,17.25,uq_m3
2021-04-08T13:09:27Z,top,pm2.5,3.1,uq_m3
2021-04-08T13:09:27Z,top,pm10,15.2,uq_m3
2021-04-08T13:15:07Z,top,pm2.5,3.1,uq_m3
2021-04-08T13:15:07Z,top,pm10,23.45,uq_m3
2021-04-08T13:20:47Z,top,pm2.5,3,uq_m3
2021-04-08T13:20:47Z,top,pm10,19.6,uq_m3
2021-04-08T13:26:27Z,top,pm2.5,2.9,uq_m3
2021-04-08T13:26:27Z,top,pm10,20,uq_m3
2021-04-08T13:32:07Z,top,pm2.5,3,uq_m3
2021-04-08T13:32:07Z,top,pm10,18.1,uq_m3
2021-04-08T13:37:47Z,top,pm2.5,3.4,uq_m3
2021-04-08T13:37:47Z,top,pm10,16.4,uq_m3
2021-04-08T13:43:28Z,top,pm2.5,3.6,uq_m3
2021-04-08T13:43:28Z,top,pm10,15.1,uq_m3
2021-04-08T13:49:08Z,top,pm2.5,2.95,uq_m3
2021-04-08T13:49:08Z,top,pm10,13.25,uq_m3
2021-04-08T13:54:48Z,top,pm2.5,3.2,uq_m3
2021-04-08T13:54:48Z,top,pm10,18.3,uq_m3
2021-04-08T14:00:28Z,top,pm2.5,3.1,uq_m3
2021-04-08T14:00:28Z,top,pm10,15.7,uq_m3
2021-04-08T14:06:08Z,top,pm2.5,2.6,uq_m3
2021-04-08T14:06:08Z,top,pm10,11.6,uq_m3
2021-04-08T14:11:48Z,top,pm2.5,2.9,uq_m3
2021-04-08T14:11:48Z,top,pm10,14.95,uq_m3
2021-04-08T14:17:29Z,top,pm2.5,3,uq_m3
2021-04-08T14:17:29Z,top,pm10,21.25,uq_m3
2021-04-08T14:23:09Z,top,pm2.5,2.8,uq_m3
2021-04-08T14:23:09Z,top,pm10,20,uq_m3
2021-04-08T14:28:49Z,top,pm2.5,2.3,uq_m3
2021-04-08T14:28:49Z,top,pm10,11.55,uq_m3
2021-04-08T14:34:29Z,top,pm2.5,2.2,uq_m3
2021-04-08T14:34:29Z,top,pm10,8.45,uq_m3
2021-04-08T14:40:09Z,top,pm2.5,2.5,uq_m3
2021-04-08T14:40:09Z,top,pm10,9.75,uq_m3
2021-04-08T14:45:49Z,top,pm2.5,2.9,uq_m3
2021-04-08T14:45:49Z,top,pm10,13,uq_m3
2021-04-08T14:51:30Z,top,pm2.5,3,uq_m3
2021-04-08T14:51:30Z,top,pm10,14.2,uq_m3
2021-04-08T14:57:10Z,top,pm2.5,2.8,uq_m3
2021-04-08T14:57:10Z,top,pm10,12.4,uq_m3
2021-04-08T15:02:50Z,top,pm2.5,3.15,uq_m3
2021-04-08T15:02:50Z,top,pm10,12.9,uq_m3
2021-04-08T15:08:30Z,top,pm2.5,3,uq_m3
2021-04-08T15:08:30Z,top,pm10,13.05,uq_m3
2021-04-08T15:14:10Z,top,pm2.5,3.8,uq_m3
2021-04-08T15:14:10Z,top,pm10,28.2,uq_m3
2021-04-08T15:19:51Z,top,pm2.5,3.6,uq_m3
2021-04-08T15:19:51Z,top,pm10,19.7,uq_m3
2021-04-08T15:25:31Z,top,pm2.5,3.4,uq_m3
2021-04-08T15:25:31Z,top,pm10,26.75,uq_m3
2021-04-08T15:31:11Z,top,pm2.5,3.8,uq_m3
2021-04-08T15:31:11Z,top,pm10,26.2,uq_m3
2021-04-08T15:36:51Z,top,pm2.5,4.9,uq_m3
2021-04-08T15:36:51Z,top,pm10,28.4,uq_m3
2021-04-08T15:42:31Z,top,pm2.5,5.8,uq_m3
2021-04-08T15:42:31Z,top,pm10,42.4,uq_m3
2021-04-08T15:48:11Z,top,pm2.5,4.1,uq_m3
2021-04-08T15:48:11Z,top,pm10,22.4,uq_m3
2021-04-08T15:53:52Z,top,pm2.5,3.95,uq_m3
2021-04-08T15:53:52Z,top,pm10,22.45,uq_m3
2021-04-08T15:59:32Z,top,pm2.5,3.25,uq_m3
2021-04-08T15:59:32Z,top,pm10,17,uq_m3
2021-04-08T16:05:12Z,top,pm2.5,3.2,uq_m3
2021-04-08T16:05:12Z,top,pm10,15,uq_m3
2021-04-08T16:10:52Z,top,pm2.5,3.3,uq_m3
2021-04-08T16:10:52Z,top,pm10,13.9,uq_m3
2021-04-08T16:16:32Z,top,pm2.5,3.3,uq_m3
2021-04-08T16:16:32Z,top,pm10,11.9,uq_m3
2021-04-08T16:22:12Z,top,pm2.5,3.1,uq_m3
2021-04-08T16:22:12Z,top,pm10,11.3,uq_m3
2021-04-08T16:27:53Z,top,pm2.5,3.05,uq_m3
2021-04-08T16:27:53Z,top,pm10,9.45,uq_m3
2021-04-08T16:33:33Z,top,pm2.5,3.4,uq_m3
2021-04-08T16:33:33Z,top,pm10,12.5,uq_m3
2021-04-08T16:39:13Z,top,pm2.5,2.9,uq_m3
2021-04-08T16:39:13Z,top,pm10,10.35,uq_m3
2021-04-08T16:44:53Z,top,pm2.5,2.9,uq_m3
2021-04-08T16:44:53Z,top,pm10,10.4,uq_m3
2021-04-08T16:50:33Z,top,pm2.5,2.95,uq_m3
2021-04-08T16:50:33Z,top,pm10,9.25,uq_m3
2021-04-08T16:56:13Z,top,pm2.5,2.8,uq_m3
2021-04-08T16:56:13Z,top,pm10,10.9,uq_m3
2021-04-08T17:01:53Z,top,pm2.5,3.2,uq_m3
2021-04-08T17:01:53Z,top,pm10,11.85,uq_m3
2021-04-08T17:07:34Z,top,pm2.5,3.2,uq_m3
2021-04-08T17:07:34Z,top,pm10,13.1,uq_m3
2021-04-08T17:13:14Z,top,pm2.5,3.4,uq_m3
2021-04-08T17:13:14Z,top,pm10,10.3,uq_m3
2021-04-08T17:18:54Z,top,pm2.5,3.1,uq_m3
2021-04-08T17:18:54Z,top,pm10,10.35,uq_m3
2021-04-08T17:24:34Z,top,pm2.5,3.1,uq_m3
2021-04-08T17:24:34Z,top,pm10,12.6,uq_m3
2021-04-08T17:30:14Z,top,pm2.5,3.1,uq_m3
2021-04-08T17:30:14Z,top,pm10,13.7,uq_m3
2021-04-08T17:35:55Z,top,pm2.5,3.2,uq_m3
2021-04-08T17:35:55Z,top,pm10,15.95,uq_m3
2021-04-08T17:41:35Z,top,pm2.5,3.5,uq_m3
2021-04-08T17:41:35Z,top,pm10,17.4,uq_m3
2021-04-08T17:47:15Z,top,pm2.5,4.2,uq_m3
2021-04-08T17:47:15Z,top,pm10,26.15,uq_m3
2021-04-08T17:52:55Z,top,pm2.5,6.8,uq_m3
2021-04-08T17:52:55Z,top,pm10,58.45,uq_m3
2021-04-08T17:58:35Z,top,pm2.5,4.2,uq_m3
2021-04-08T17:58:35Z,top,pm10,36.05,uq_m3
2021-04-08T18:04:15Z,top,pm2.5,3.6,uq_m3
2021-04-08T18:04:15Z,top,pm10,23.7,uq_m3
2021-04-08T18:09:56Z,top,pm2.5,3.6,uq_m3
2021-04-08T18:09:56Z,top,pm10,28.85,uq_m3
2021-04-08T18:15:36Z,top,pm2.5,3.45,uq_m3
2021-04-08T18:15:36Z,top,pm10,23.5,uq_m3
2021-04-08T18:21:16Z,top,pm2.5,3.1,uq_m3
2021-04-08T18:21:16Z,top,pm10,15.8,uq_m3
2021-04-08T18:26:56Z,top,pm2.5,2.85,uq_m3
2021-04-08T18:26:56Z,top,pm10,12.45,uq_m3
2021-04-08T18:32:36Z,top,pm2.5,2.9,uq_m3
2021-04-08T18:32:36Z,top,pm10,15.2,uq_m3
2021-04-08T18:38:16Z,top,pm2.5,2.9,uq_m3
2021-04-08T18:38:16Z,top,pm10,19.75,uq_m3
2021-04-08T18:43:57Z,top,pm2.5,2.9,uq_m3
2021-04-08T18:43:57Z,top,pm10,22.45,uq_m3
2021-04-08T18:49:37Z,top,pm2.5,3.5,uq_m3
2021-04-08T18:49:37Z,top,pm10,30.3,uq_m3
2021-04-08T18:55:17Z,top,pm2.5,3.9,uq_m3
2021-04-08T18:55:17Z,top,pm10,23.3,uq_m3
2021-04-08T19:00:57Z,top,pm2.5,3.8,uq_m3
2021-04-08T19:00:57Z,top,pm10,19.45,uq_m3
2021-04-08T19:06:37Z,top,pm2.5,3.3,uq_m3
2021-04-08T19:06:37Z,top,pm10,14.8,uq_m3
2021-04-08T19:12:17Z,top,pm2.5,3.5,uq_m3
2021-04-08T19:12:17Z,top,pm10,14.55,uq_m3
2021-04-08T19:17:58Z,top,pm2.5,3.2,uq_m3
2021-04-08T19:17:58Z,top,pm10,20.4,uq_m3
2021-04-08T19:23:38Z,top,pm2.5,3.2,uq_m3
2021-04-08T19:23:38Z,top,pm10,18.6,uq_m3
2021-04-08T19:29:18Z,top,pm2.5,3.4,uq_m3
2021-04-08T19:29:18Z,top,pm10,21.55,uq_m3
2021-04-08T19:34:58Z,top,pm2.5,3.6,uq_m3
2021-04-08T19:34:58Z,top,pm10,21.95,uq_m3
2021-04-08T19:40:38Z,top,pm2.5,3.6,uq_m3
2021-04-08T19:40:38Z,top,pm10,27.5,uq_m3
2021-04-08T19:46:18Z,top,pm2.5,3,uq_m3
2021-04-08T19:46:18Z,top,pm10,16.45,uq_m3
2021-04-08T19:51:59Z,top,pm2.5,3.3,uq_m3
2021-04-08T19:51:59Z,top,pm10,20.4,uq_m3
2021-04-08T19:57:39Z,top,pm2.5,3.3,uq_m3
2021-04-08T19:57:39Z,top,pm10,20.75,uq_m3
2021-04-08T20:03:19Z,top,pm2.5,2.9,uq_m3
2021-04-08T20:03:19Z,top,pm10,19.1,uq_m3
2021-04-08T20:08:59Z,top,pm2.5,3,uq_m3
2021-04-08T20:08:59Z,top,pm10,19,uq_m3
2021-04-08T20:14:39Z,top,pm2.5,2.9,uq_m3
2021-04-08T20:14:39Z,top,pm10,13.6,uq_m3
2021-04-08T20:20:20Z,top,pm2.5,3,uq_m3
2021-04-08T20:20:20Z,top,pm10,12.05,uq_m3
2021-04-08T20:26:00Z,top,pm2.5,2.9,uq_m3
2021-04-08T20:26:00Z,top,pm10,11.95,uq_m3
2021-04-08T20:31:40Z,top,pm2.5,2.2,uq_m3
2021-04-08T20:31:40Z,top,pm10,8.95,uq_m3
2021-04-08T20:37:20Z,top,pm2.5,2.3,uq_m3
2021-04-08T20:37:20Z,top,pm10,9.1,uq_m3
2021-04-08T20:43:00Z,top,pm2.5,2.3,uq_m3
2021-04-08T20:43:00Z,top,pm10,8.6,uq_m3
2021-04-08T20:48:41Z,top,pm2.5,2.3,uq_m3
2021-04-08T20:48:41Z,top,pm10,10.65,uq_m3
2021-04-08T20:54:21Z,top,pm2.5,2.4,uq_m3
2021-04-08T20:54:21Z,top,pm10,11.95,uq_m3
2021-04-08T21:00:01Z,top,pm2.5,2.7,uq_m3
2021-04-08T21:00:01Z,top,pm10,10.5,uq_m3
2021-04-08T21:05:41Z,top,pm2.5,2.8,uq_m3
2021-04-08T21:05:41Z,top,pm10,11,uq_m3
2021-04-08T21:11:21Z,top,pm2.5,2.6,uq_m3
2021-04-08T21:11:21Z,top,pm10,15.7,uq_m3
2021-04-08T21:17:01Z,top,pm2.5,2.4,uq_m3
2021-04-08T21:17:01Z,top,pm10,10.45,uq_m3
2021-04-08T21:22:42Z,top,pm2.5,2.5,uq_m3
2021-04-08T21:22:42Z,top,pm10,9.8,uq_m3
2021-04-08T21:28:22Z,top,pm2.5,2.5,uq_m3
2021-04-08T21:28:22Z,top,pm10,10.45,uq_m3
2021-04-08T21:34:02Z,top,pm2.5,2.6,uq_m3
2021-04-08T21:34:02Z,top,pm10,14.8,uq_m3
2021-04-08T21:39:42Z,top,pm2.5,2.9,uq_m3
2021-04-08T21:39:42Z,top,pm10,19.9,uq_m3
2021-04-08T21:45:22Z,top,pm2.5,3,uq_m3
2021-04-08T21:45:22Z,top,pm10,16.2,uq_m3
2021-04-08T21:51:03Z,top,pm2.5,3.05,uq_m3
2021-04-08T21:51:03Z,top,pm10,19.35,uq_m3
2021-04-08T21:56:43Z,top,pm2.5,111.6,uq_m3
2021-04-08T21:56:43Z,top,pm10,156.75,uq_m3
2021-04-08T22:02:23Z,top,pm2.5,600.25,uq_m3
2021-04-08T22:02:23Z,top,pm10,871.95,uq_m3
2021-04-08T22:08:03Z,top,pm2.5,184.15,uq_m3
2021-04-08T22:08:03Z,top,pm10,378.75,uq_m3
2021-04-08T22:13:43Z,top,pm2.5,26.15,uq_m3
2021-04-08T22:13:43Z,top,pm10,57.4,uq_m3
2021-04-08T22:19:23Z,top,pm2.5,18.35,uq_m3
2021-04-08T22:19:23Z,top,pm10,45.85,uq_m3
2021-04-08T22:25:04Z,top,pm2.5,19.15,uq_m3
2021-04-08T22:25:04Z,top,pm10,37.35,uq_m3
2021-04-08T22:30:44Z,top,pm2.5,7.5,uq_m3
2021-04-08T22:30:44Z,top,pm10,19.4,uq_m3
2021-04-08T22:36:24Z,top,pm2.5,6.2,uq_m3
2021-04-08T22:36:24Z,top,pm10,21.9,uq_m3
2021-04-08T22:42:04Z,top,pm2.5,5,uq_m3
2021-04-08T22:42:04Z,top,pm10,20.55,uq_m3
2021-04-08T22:47:44Z,top,pm2.5,3.9,uq_m3
2021-04-08T22:47:44Z,top,pm10,19.75,uq_m3
2021-04-08T22:53:24Z,top,pm2.5,3.5,uq_m3
2021-04-08T22:53:24Z,top,pm10,17.55,uq_m3
2021-04-08T22:59:05Z,top,pm2.5,3.7,uq_m3
2021-04-08T22:59:05Z,top,pm10,17.55,uq_m3
2021-04-08T23:04:45Z,top,pm2.5,3,uq_m3
2021-04-08T23:04:45Z,top,pm10,14.45,uq_m3
2021-04-08T23:10:25Z,top,pm2.5,2.8,uq_m3
2021-04-08T23:10:25Z,top,pm10,13.6,uq_m3
2021-04-08T23:16:05Z,top,pm2.5,2.6,uq_m3
2021-04-08T23:16:05Z,top,pm10,13.45,uq_m3
2021-04-08T23:21:45Z,top,pm2.5,2.6,uq_m3
2021-04-08T23:21:45Z,top,pm10,12.65,uq_m3
2021-04-08T23:27:25Z,top,pm2.5,2.7,uq_m3
2021-04-08T23:27:25Z,top,pm10,10.75,uq_m3
2021-04-08T23:33:06Z,top,pm2.5,2.5,uq_m3
2021-04-08T23:33:06Z,top,pm10,10.25,uq_m3
2021-04-08T23:38:46Z,top,pm2.5,2.3,uq_m3
2021-04-08T23:38:46Z,top,pm10,9.9,uq_m3
2021-04-08T23:44:26Z,top,pm2.5,2.4,uq_m3
2021-04-08T23:44:26Z,top,pm10,11,uq_m3
2021-04-08T23:50:06Z,top,pm2.5,2.8,uq_m3
2021-04-08T23:50:06Z,top,pm10,14.1,uq_m3
2021-04-08T23:55:46Z,top,pm2.5,2.7,uq_m3
2021-04-08T23:55:46Z,top,pm10,14.6,uq_m3
2021-04-09T00:01:26Z,top,pm2.5,2.5,uq_m3
2021-04-09T00:01:26Z,top,pm10,11.85,uq_m3
2021-04-09T00:07:07Z,top,pm2.5,3.5,uq_m3
2021-04-09T00:07:07Z,top,pm10,20.9,uq_m3
2021-04-09T00:12:47Z,top,pm2.5,4.2,uq_m3
2021-04-09T00:12:47Z,top,pm10,19.7,uq_m3
2021-04-09T00:18:27Z,top,pm2.5,3.95,uq_m3
2021-04-09T00:18:27Z,top,pm10,21.85,uq_m3
2021-04-09T00:24:07Z,top,pm2.5,3,uq_m3
2021-04-09T00:24:07Z,top,pm10,14.75,uq_m3
2021-04-09T00:29:47Z,top,pm2.5,2.7,uq_m3
2021-04-09T00:29:47Z,top,pm10,12.2,uq_m3
2021-04-09T00:35:28Z,top,pm2.5,2.5,uq_m3
2021-04-09T00:35:28Z,top,pm10,11.65,uq_m3
2021-04-09T00:41:08Z,top,pm2.5,2.9,uq_m3
2021-04-09T00:41:08Z,top,pm10,12.45,uq_m3
2021-04-09T00:46:48Z,top,pm2.5,2.7,uq_m3
2021-04-09T00:46:48Z,top,pm10,10.5,uq_m3
2021-04-09T00:52:28Z,top,pm2.5,2.5,uq_m3
2021-04-09T00:52:28Z,top,pm10,12.45,uq_m3
2021-04-09T00:58:08Z,top,pm2.5,2.7,uq_m3
2021-04-09T00:58:08Z,top,pm10,14.75,uq_m3
2021-04-09T01:03:48Z,top,pm2.5,2.6,uq_m3
2021-04-09T01:03:48Z,top,pm10,14.2,uq_m3
2021-04-09T01:09:29Z,top,pm2.5,2.6,uq_m3
2021-04-09T01:09:29Z,top,pm10,12,uq_m3
2021-04-09T01:15:09Z,top,pm2.5,2.85,uq_m3
2021-04-09T01:15:09Z,top,pm10,11.9,uq_m3
2021-04-09T01:20:49Z,top,pm2.5,2.9,uq_m3
2021-04-09T01:20:49Z,top,pm10,16.45,uq_m3
2021-04-09T01:26:29Z,top,pm2.5,2.4,uq_m3
2021-04-09T01:26:29Z,top,pm10,13.8,uq_m3
2021-04-09T01:32:09Z,top,pm2.5,2.45,uq_m3
